1,50,0.042930778438163425,0.007022872389963916
1,60,0.04320975154798116,0.014158211267726466
1,70,0.052319118034194395,0.014523578992975007
1,80,0.04190752997868768,0.007712391678604687
1,90,0.043833478120054274,0.010331181185655458
1,100,0.04046606629688077,0.005394106262017862
1,110,0.04489457491504001,0.004989747334207111
1,120,0.048800702957839885,0.009179639057942965
1,130,0.042160089103018016,0.002799294699839548
1,140,0.04737173763552208,0.0030052830051297444
1,150,0.0468282920682086,0.006579189937844747
2,50,0.007496630761452672,0.004142527343271448
2,60,0.006762805334288884,0.003119684529174335
2,70,0.00855190028387952,0.003854926289165939
2,80,0.0044261439117228634,0.0017747112171546313
2,90,0.0027953892172786856,0.0017396357836461495
2,100,0.004978688640540439,0.004150720851513544
2,110,0.004273595575999728,0.003403696345406293
2,120,0.0023480621104816457,0.0009535094060395816
2,130,0.001992556532001229,0.0010157677191967927
2,140,0.0026508037422560784,0.0018147273384452225
2,150,0.004021265546867391,0.0029934891875175104
